2026-05-01 19:25:55 | INFO     | ============================================================
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/13047024-how-to-get-support-for-claude-for-government.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/13124001-managing-your-active-sessions.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/13163631-configuring-session-security-settings.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/13189465-logging-in-to-your-claude-account.md: 26 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/13756069-public-sector-faqs.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/14051822-notice-regarding-consumption-tax-jct-for-japanese-customers.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/8325621-i-would-like-to-input-sensitive-data-into-my-chats-with-claude-who-can-view-my-conversations.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/8452276-how-do-i-change-the-email-address-associated-with-my-account.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/9015913-how-to-get-support.md: 21 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/9028421-how-can-i-delete-my-claude-account.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/account-management/9450526-how-can-i-export-my-claude-data.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/conversation-management/10593882-sharing-and-unsharing-chats.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/conversation-management/11817273-use-claude-s-chat-search-and-memory-to-build-on-previous-context.md: 40 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/conversation-management/12260368-using-incognito-chats.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/conversation-management/8230524-how-can-i-delete-or-rename-a-conversation.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/10366421-how-does-claude-handle-mathematical-equations-and-calculations.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/10574485-using-extended-thinking.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/10684626-enabling-and-using-web-search.md: 23 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/11088861-using-research-on-claude.md: 12 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/11095361-when-should-i-use-web-search-extended-thinking-and-research.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/11473015-retrieval-augmented-generation-rag-for-projects.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12111783-create-and-edit-files-with-claude.md: 61 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12123587-import-and-export-your-memory-from-claude.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12293051-using-claude-in-xcode.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12512176-what-are-skills.md: 21 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12512180-use-skills-in-claude.md: 46 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12512198-how-to-create-custom-skills.md: 27 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12650343-use-claude-for-excel.md: 63 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/12864745-using-claude-in-microsoft-foundry.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13345190-get-started-with-claude-cowork.md: 53 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13364135-use-claude-cowork-safely.md: 34 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13521390-use-claude-for-powerpoint.md: 47 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13641943-visual-and-interactive-content.md: 24 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13837440-use-plugins-in-claude-cowork.md: 20 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13851150-install-financial-services-plugins-for-cowork.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13854387-schedule-recurring-tasks-in-claude-cowork.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13892150-work-across-excel-powerpoint-and-word.md: 23 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13945233-use-claude-for-excel-powerpoint-and-word-with-third-party-platforms.md: 66 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13947068-assign-tasks-from-anywhere-in-claude-cowork.md: 26 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/13979539-custom-visuals-in-chat.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14116274-organize-your-tasks-with-projects-in-claude-cowork.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14128542-let-claude-use-your-computer-in-cowork.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14328846-browse-skills-connectors-and-plugins-in-one-directory.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14465370-use-claude-for-word.md: 48 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14479591-use-dictation-in-office-agents.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14503520-available-beta-and-research-preview-features.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14604397-set-up-your-design-system-in-claude-design.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14604406-claude-design-admin-guide-for-team-and-enterprise-plans.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14604416-get-started-with-claude-design.md: 29 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14661296-claude-security.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/14667344-claude-design-subscription-usage-and-pricing.md: 12 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/8241126-uploading-files-to-claude.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/9002504-can-claude-produce-images.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/9487310-what-are-artifacts-and-how-do-i-use-them.md: 26 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/9517075-what-are-projects.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/features-and-capabilities/9547008-publishing-and-sharing-artifacts.md: 24 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/11049762-choosing-a-claude-plan.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/12938627-how-to-gift-a-claude-subscription.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/12938695-how-to-redeem-a-claude-gift-subscription.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/7996845-what-are-some-things-i-can-use-claude-for.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/8114487-what-interfaces-can-i-use-to-access-claude.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/8114491-get-started-with-claude.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/8114494-how-up-to-date-is-claude-s-training-data.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/8287232-verifying-your-phone-number.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/get-started-with-claude/8461763-where-can-i-access-claude.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/personalization-and-settings/10181068-configure-and-use-styles.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/personalization-and-settings/10185728-understanding-claude-s-personalization-features.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/personalization-and-settings/10769299-how-to-use-claude-in-your-preferred-language.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/personalization-and-settings/8664678-how-can-i-change-the-model-version-that-i-m-chatting-with.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/personalization-and-settings/8887527-customizing-your-appearance-settings.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/troubleshooting/12466728-troubleshoot-claude-error-messages.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/troubleshooting/12738598-adapting-to-new-model-personas-after-deprecations.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/troubleshooting/8241188-claude-is-producing-links-that-don-t-work-and-falsely-claiming-that-it-has-sent-emails-or-produced-external-documents-what-s-going-on.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/troubleshooting/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/usage-and-limits/11647753-how-do-usage-and-length-limits-work.md: 21 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/usage-and-limits/14063676-claude-march-2026-usage-promotion.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/usage-and-limits/14246112-buy-usage-bundles.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude/usage-and-limits/9797557-usage-limit-best-practices.md: 24 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-faq/10366376-how-can-i-delete-my-claude-console-account.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-faq/8606395-how-large-is-the-claude-api-s-context-window.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-faq/8987200-can-i-use-the-claude-api-for-individual-use.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-faq/8987223-can-i-have-a-claude-account-and-a-console-account.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-faq/9125743-what-is-the-external-researcher-access-program.md: 34 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-prompt-design/7996853-introduction-to-prompt-design.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-prompt-design/7996857-my-prompt-isn-t-giving-me-a-helpful-answer.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/api-prompt-design/8114518-claude-s-response-to-my-prompt-is-too-brief.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/10366389-how-can-i-advance-my-claude-api-usage-to-tier-2.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/8114533-should-i-alter-my-prompts-when-switching-to-claude.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/8241216-violating-anthropic-s-usage-policy.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/8243635-our-approach-to-rate-limits-for-the-claude-api.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/8384961-what-should-i-do-if-i-suspect-my-api-key-has-been-compromised.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/claude-api-usage-and-best-practices/9767949-api-key-best-practices-keeping-your-keys-safe-and-secure.md: 29 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/pricing-and-billing/10366473-where-can-i-find-full-receipts-and-invoices-for-my-claude-api-and-console-payments.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/pricing-and-billing/8114523-how-can-i-learn-more-about-claude-api-pricing.md: 4 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/pricing-and-billing/8114526-how-will-i-be-billed-for-claude-api-use.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/pricing-and-billing/8977456-how-do-i-pay-for-my-claude-api-usage.md: 12 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/pricing-and-billing/9889428-add-or-update-your-claude-console-organization-s-tax-or-vat-id.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/troubleshooting/10366432-i-m-getting-an-api-connection-error-how-can-i-fix-it.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/troubleshooting/13403291-how-can-i-check-connectivity-to-the-claude-api.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/troubleshooting/8114490-where-can-i-find-your-api-documentation.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/troubleshooting/8114527-i-m-encountering-429-errors-and-i-m-worried-my-rate-limit-is-too-low-what-should-i-do.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/troubleshooting/8114535-where-can-i-go-for-claude-api-support-and-assistance.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/10186004-claude-console-roles-and-permissions.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/10504853-manage-user-feedback-settings-on-claude-console.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/10722177-sharing-prompts-in-the-claude-console.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/11174108-about-the-development-partner-program.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/11199177-anthropic-s-ai-for-science-program.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/13162029-google-sheets-add-on.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/13346458-customizing-your-console-appearance-settings.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/13371040-logging-in-to-your-console-account.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/13443764-inviting-members-to-the-claude-console.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/8114521-how-can-i-access-the-claude-api.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/8114531-i-created-a-claude-console-organization-how-do-i-start-using-the-claude-api.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/8116515-where-is-the-claude-api-supported.md: 4 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/8606378-how-do-i-use-the-workbench.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/9534590-cost-and-usage-reporting-in-the-claude-console.md: 20 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-api-and-console/using-the-claude-api-and-console/9796807-creating-and-managing-workspaces-in-the-claude-console.md: 21 chunks
2026-05-01 19:26:01 | WARNING  |     Could not read '..\data\claude\claude-api-and-console\using-the-claude-api-and-console\9876003-i-have-a-paid-claude-subscription-pro-max-team-or-enterprise-plans-why-do-i-have-to-pay-separately-to-use-the-claude-api-and-console.md': [Errno 2] No such file or directory: '..\\data\\claude\\claude-api-and-console\\using-the-claude-api-and-console\\9876003-i-have-a-paid-claude-subscription-pro-max-team-or-enterprise-plans-why-do-i-have-to-pay-separately-to-use-the-claude-api-and-console.md'
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/11145838-using-claude-code-with-your-max-plan.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/11845131-use-claude-code-with-your-team-or-enterprise-plan.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/11932705-automated-security-reviews-in-claude-code.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/11940350-claude-code-model-configuration.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/12157520-claude-code-usage-analytics.md: 24 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/12304248-managing-api-key-environment-variables-in-claude-code.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/12386420-claude-code-faq.md: 33 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/12618689-claude-code-on-the-web.md: 38 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/14233555-set-up-code-review-for-claude-code.md: 36 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14552382-your-first-day-in-claude-code.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14552646-troubleshoot-claude-code-installation-and-authentication.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14552983-models-usage-and-limits-in-claude-code.md: 27 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14553240-give-claude-context-claude-md-and-better-prompts.md: 24 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14553413-claude-code-cheatsheet.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14553517-claude-code-common-developer-use-cases.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14554000-claude-code-power-user-tips.md: 69 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14554922-claude-code-user-faq.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14555399-claude-code-champion-kit.md: 27 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-code/launch-guides/14555877-claude-code-communications-kit.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/desktop-extensions/10949351-getting-started-with-local-mcp-servers-on-claude-desktop.md: 30 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/desktop-extensions/12592343-enabling-and-using-the-desktop-extension-allowlist.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/desktop-extensions/12702546-deploying-enterprise-grade-mcp-servers-with-desktop-extensions.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/general/10065433-install-claude-desktop.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/general/12611117-deploy-claude-desktop-for-macos.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/general/12622667-enterprise-configuration.md: 11 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/general/12622703-deploy-claude-desktop-for-windows.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-desktop/general/12626668-use-quick-entry-with-claude-desktop-on-mac.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-education/11139094-getting-started-with-claude-for-education-at-your-university-for-owners-admins.md: 19 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-education/11139144-faqs-on-using-claude-for-education-at-your-university.md: 28 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-education/11725453-set-up-the-claude-lti-in-canvas-by-instructure.md: 13 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-education/11732894-who-owns-and-manages-the-data-of-my-claude-for-education-account.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503590-get-started-with-claude-for-government.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503613-sso-login.md: 23 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503643-set-up-scim-in-claude-for-government.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503675-organization-preferences-in-claude-for-government.md: 17 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503689-mcp-connectors.md: 22 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503703-mcp-individual-connectors.md: 12 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503775-mcp-web-search.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503794-model-availability-in-claude-for-government.md: 14 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-government/14503804-classification-banner-in-claude-for-government.md: 10 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12893767-getting-started-with-claude-for-nonprofits.md: 59 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12923221-using-the-blackbaud-connector-in-claude.md: 23 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12923227-using-the-benevity-connector-in-claude.md: 18 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12923235-using-the-candid-connector-in-claude.md: 51 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12923668-claude-for-nonprofits-partnership-success-guide-for-admins.md: 16 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-for-nonprofits/12923901-claude-for-nonprofits-partnership-guide-for-all-users.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-in-chrome/12012173-get-started-with-claude-in-chrome.md: 31 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-in-chrome/12902405-claude-in-chrome-troubleshooting.md: 15 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-in-chrome/12902428-using-claude-in-chrome-safely.md: 29 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-in-chrome/12902446-claude-in-chrome-permissions-guide.md: 26 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-in-chrome/13065128-claude-in-chrome-admin-controls.md: 19 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/10534883-using-the-claude-widget-on-android.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/11825394-how-to-update-claude-for-android.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/11869629-using-claude-with-android-apps.md: 48 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612887-how-do-i-install-claude-for-android.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612889-how-can-i-uninstall-claude-for-android.md: 6 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612892-how-do-i-sign-up-for-claude-pro-on-claude-for-android.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612898-how-can-i-cancel-my-claude-pro-subscription-on-claude-for-android.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612901-why-can-t-i-find-claude-for-android-in-the-play-store.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-android/9612904-what-versions-of-android-are-supported.md: 4 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/10263469-using-claude-app-intents-shortcuts-and-widgets-on-ios.md: 20 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/10302511-accessing-claude-app-on-ios-lock-screen-control-center-and-action-button.md: 9 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/11825384-how-to-update-claude-for-ios.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/11869619-using-claude-with-ios-apps.md: 43 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/9264804-how-can-i-cancel-my-claude-pro-subscription-on-the-claude-app-for-ios.md: 7 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/9266462-installing-claude-for-ios.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/claude-for-ios/9266495-how-do-i-sign-up-for-claude-pro-on-the-claude-app-for-ios.md: 5 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/general/10065434-using-dictation-on-claude-mobile.md: 8 chunks
2026-05-01 19:26:01 | DEBUG    |     claude/claude-mobile-apps/general/11101966-using-voice-mode.md: 30 chunks
